data,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2016-01-03,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,4.0,1.0,-13.290999999999999,-41.294,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.229000000000001,-41.277,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.209000000000001,-41.282,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.247,-41.265,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-02,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-13.2058,-41.2445,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6576,-41.4428,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.0,0.9,-13.2911,-41.2995,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.6551,-41.5134,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,7.0,0.7,-12.6543,-41.5061,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1.0,-13.302,-41.286,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.6502,-41.5071,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,1.0,-13.311,-41.287,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.2,1.0,-13.2813,-41.2995,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-06,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,9,0.0,1.0,-12.7211,-41.3292,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.6713,-41.4409,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.9,0.9,-13.2954,-41.3002,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.235999999999999,-41.26,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6646,-41.4424,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,4.0,1.0,-13.287,-41.285,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.222000000000001,-41.302,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6609,-41.4376,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.183,-41.31100000000001,,PARNA DA CHAPADA DA DIAMANTINA
2016-09-21,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,23,0.0,1.0,-12.8401,-41.3442,,PARNA DA CHAPADA DA DIAMANTINA
2016-09-21,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,23,0.0,1.0,-12.8397,-41.3409,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6594,-41.4456,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.669,-41.446000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.6696,-41.4394,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.6689,-41.4431,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.257,-41.263000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2016-07-15,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,28,0.0,1.0,-12.68,-41.335,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.6547,-41.5098,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.6566,-41.5133,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.185,-41.318999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-06,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,10,0.0,1.0,-12.7221,-41.3239,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.1,1.0,-13.2839,-41.2988,,PARNA DA CHAPADA DA DIAMANTINA
2016-06-16,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,32,0.0,1.0,-12.9106,-41.3129,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1.0,-13.3006,-41.2959,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1.0,-13.3057,-41.2925,,PARNA DA CHAPADA DA DIAMANTINA
2016-09-21,NOAA-19,Brasil,BAHIA,ANDARAI,Caatinga,23,0.0,1.0,-12.844000000000001,-41.361000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,0.9,-13.309000000000001,-41.297,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.661,-41.446000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,MSG-03,Brasil,BAHIA,PALMEIRAS,Caatinga,4,2.1,0.9,-12.66,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,5,1.3,1.0,-12.652999999999999,-41.435,,PARNA DA CHAPADA DA DIAMANTINA
2016-06-16,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,33,0.0,1.0,-12.91,-41.3093,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,7.0,0.7,-12.6557,-41.506,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.9,1.0,-13.2963,-41.2956,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6653,-41.4385,,PARNA DA CHAPADA DA DIAMANTINA
2016-09-21,NOAA-19,Brasil,BAHIA,ANDARAI,Caatinga,23,0.0,1.0,-12.853,-41.358000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2016-06-12,GOES-13,Brasil,BAHIA,ITAETE,Caatinga,30,0.0,1.0,-13.17,-41.2,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,7.0,0.7,-12.6562,-41.5098,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.1,1.0,-13.286,-41.3029,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6703,-41.4355,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.664000000000001,-41.43600000000001,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.0,0.9,-13.2903,-41.3039,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.237,-41.268,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-25,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,1.0,-12.8061,-41.4904,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,4.1,1.0,-13.284,-41.303999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-30,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,26,0.0,1.0,-12.664000000000001,-41.521,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.234000000000002,-41.245,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,25,6.7,0.6,-12.6404,-41.5198,,PARNA DA CHAPADA DA DIAMANTINA
2016-09-25,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,10,2.9,1.0,-13.1019,-41.1709,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,MSG-03,Brasil,BAHIA,PALMEIRAS,Caatinga,4,2.1,0.9,-12.66,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.9,0.7,-12.6487,-41.5071,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-30,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,26,0.0,1.0,-12.665999999999999,-41.53,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1.0,-13.3049,-41.2966,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-25,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-12.8145,-41.4843,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,TERRA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.0,0.7,-12.658,-41.505,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.663,-41.43600000000001,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.9,1.0,-13.298,-41.295,,PARNA DA CHAPADA DA DIAMANTINA
2016-10-11,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,1,0.0,0.4,-13.088,-41.181999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.199000000000002,-41.284,,PARNA DA CHAPADA DA DIAMANTINA
2016-12-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,3,0.0,0.6,-13.1146,-41.1497,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-25,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.828,-41.494,,PARNA DA CHAPADA DA DIAMANTINA
2016-08-11,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,17,0.0,1.0,-12.7951,-41.3642,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.3,0.5,-12.664000000000001,-41.426,,PARNA DA CHAPADA DA DIAMANTINA
2016-09-21,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,23,0.0,1.0,-12.8356,-41.3412,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.671,-41.442,,PARNA DA CHAPADA DA DIAMANTINA
2016-10-20,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,10,0.0,0.9,-13.0967,-41.1595,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.8,1.0,-13.3014,-41.2919,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-02,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,4,0.0,1.0,-12.679,-41.455,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,AQUA_M-M,Brasil,BAHIA,PALMEIRAS,Caatinga,26,7.0,0.7,-12.652000000000001,-41.504,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.5,1.0,-12.672,-41.438,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-25,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-12.81,-41.4851,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.21,-41.29,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,0.6,-12.674000000000001,-41.428000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-M,Brasil,BAHIA,LENCOIS,Caatinga,4,1.6,1.0,-12.665999999999999,-41.451,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,25,6.7,0.7,-12.642999999999999,-41.518,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.1,0.6,-12.673,-41.511,,PARNA DA CHAPADA DA DIAMANTINA
2016-08-18,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,16,0.0,1.0,-12.888,-41.3137,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-25,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-12.818,-41.496,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.0,0.6,-12.6607,-41.5122,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,0.9,-13.3098,-41.294,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,4.1,1.0,-13.2833,-41.2952,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,AQUA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,4.0,0.9,-13.289000000000001,-41.303999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.224,-41.31,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.665999999999999,-41.4345,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,5,3.7,0.9,-13.309000000000001,-41.293,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.1591,-41.3432,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-23,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-12.7437,-41.515,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NOAA-19,Brasil,BAHIA,PALMEIRAS,Caatinga,25,7.0,0.4,-12.675999999999998,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
2016-05-01,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,26,6.8,0.7,-12.6458,-41.518,,PARNA DA CHAPADA DA DIAMANTINA
2016-04-30,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,26,0.0,1.0,-12.668,-41.538999999999994,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6644,-41.4418,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-01,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,4,0.0,1.0,-13.22,-41.287,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-02,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-13.2024,-41.2439,,PARNA DA CHAPADA DA DIAMANTINA
2016-06-12,MSG-03,Brasil,BAHIA,ITAETE,Caatinga,38,0.0,1.0,-13.16,-41.21,,PARNA DA CHAPADA DA DIAMANTINA
2016-01-03,NPP-375,Brasil,BAHIA,LENCOIS,Caatinga,4,1.4,1.0,-12.6602,-41.4416,,PARNA DA CHAPADA DA DIAMANTINA
