data,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2015-10-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,55,0.0,1.0,-12.823,-41.493,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-17,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.4,1.0,-13.071,-41.32,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.7,-13.228,-41.263000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.505,-41.478,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,7,0.0,1.0,-12.595,-41.43600000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.177999999999999,-41.335,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.124,-41.356,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,1.0,-13.217,-41.226000000000006,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,5,0.0,0.8,-12.53,-41.398,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,14,0.0,1.0,-12.509,-41.506,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,14,0.0,1.0,-12.517000000000001,-41.495,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,5,0.0,0.7,-12.594000000000001,-41.431000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-12,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,1.0,-12.477,-41.437,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-06,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.6,0.5,-13.255,-41.26,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-16,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,17,0.4,1.0,-12.505999999999998,-41.43600000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.504000000000001,-41.468,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.190999999999999,-41.29,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-18,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,0,0.0,1.0,-12.662,-41.456,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.505999999999998,-41.486999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.163,-41.287,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.159,-41.351000000000006,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.202,-41.251000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.155999999999999,-41.287,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-06,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.3,0.5,-13.255999999999998,-41.253,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-20,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,3,0.2,1.0,-12.687000000000001,-41.475,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.26,-41.29600000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,15,0.0,1.0,-12.488,-41.422,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.187999999999999,-41.269,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-20,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,3,0.1,1.0,-12.669,-41.45,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.199000000000002,-41.302,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-14,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,22,0.0,1.0,-12.754000000000001,-41.402,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,13,0.0,1.0,-12.48,-41.48,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,9,0.0,1.0,-13.244000000000002,-41.235,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.136,-41.354,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-15,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,23,0.0,1.0,-12.7,-41.507,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-13,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,21,0.0,1.0,-12.772,-41.386,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.247,-41.27,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,5,0.0,1.0,-12.595,-41.443000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-15,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,1.0,-13.247,-41.238,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.498,-41.437,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,9,0.0,1.0,-13.218,-41.236000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.21,-41.31100000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-07,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,1,0.0,0.7,-13.238,-41.263999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,8,0.0,0.7,-12.61,-41.42100000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,15,0.0,1.0,-12.497,-41.42100000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-10,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,4,0.0,1.0,-12.6,-41.467,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,5,0.0,1.0,-12.532,-41.41,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.482000000000001,-41.43899999999999,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.255999999999998,-41.268,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-13.24,-41.207,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-17,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.4,1.0,-13.077,-41.324,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-17,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,16,1.5,1.0,-12.53,-41.461000000000006,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,10,0.0,1.0,-13.219000000000001,-41.245,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-16,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,17,0.3,1.0,-12.493,-41.407,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,0.8,-12.681,-41.333999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,15,0.0,1.0,-12.495,-41.411,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-25,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,32,0.0,1.0,-12.618,-41.523,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.975,-41.423,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-10,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,0.0,0.5,-12.589,-41.431999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-21,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,4,0.7,1.0,-13.052,-41.34,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,8,0.0,0.7,-12.620999999999999,-41.418,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-13.002,-41.435,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-18,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,0,0.0,1.0,-12.674000000000001,-41.455,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,0.9,-13.262,-41.233999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,15,0.0,1.0,-12.498,-41.43,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-06,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,2,1.6,0.6,-13.259,-41.28,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,5,0.0,1.0,-12.599,-41.466,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-13.241,-41.216,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.186,-41.278,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-20,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,3,0.1,1.0,-12.668,-41.456,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.493,-41.441,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-27,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,9,0.0,1.0,-12.557,-41.449,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-10,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,4,0.0,1.0,-12.597000000000001,-41.475,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,14,0.0,1.0,-12.517999999999999,-41.505,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.175999999999998,-41.313,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-13,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,19,0.0,1.0,-12.793,-41.403,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,15,0.0,1.0,-12.499,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.651,-41.472,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,14,0.0,1.0,-12.515,-41.486000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.161,-41.316,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.172,-41.27,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,7,0.0,0.7,-12.606,-41.416000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,1.0,-12.485999999999999,-41.476000000000006,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,4,0.0,0.4,-12.584000000000001,-41.433,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.7,-13.255,-41.25899999999999,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-13,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,20,0.0,1.0,-12.774000000000001,-41.405,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,8,0.0,1.0,-13.222999999999999,-41.218999999999994,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-16,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,16,0.6,1.0,-12.519,-41.45399999999999,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-30,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-12.794,-41.483999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.147,-41.352,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,14,0.0,1.0,-12.527000000000001,-41.503,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,7,0.0,1.0,-13.267000000000001,-41.202,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.192,-41.251999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.128,-41.36,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,7,0.0,0.9,-12.609000000000002,-41.435,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-21,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,6,2.5,1.0,-12.96,-41.456,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.158,-41.308,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,8,0.0,0.7,-12.599,-41.422,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-30,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,35,0.0,1.0,-12.797,-41.49100000000001,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-12,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,1.0,-12.464,-41.424,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.195,-41.318999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2015-10-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,55,0.0,1.0,-12.812999999999999,-41.494,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.978,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-12,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,12,0.0,1.0,-12.48,-41.45,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,12,0.0,0.6,-12.68,-41.324,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-25,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,34,0.0,1.0,-12.629000000000001,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.257,-41.277,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-07,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,1,0.0,0.6,-13.245999999999999,-41.251999999999995,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.194,-41.31,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,5,0.0,0.6,-12.542,-41.409,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,6,0.0,1.0,-12.970999999999998,-41.44,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.502,-41.458999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.171,-41.282,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.2,-41.312,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,2,0.5,1.0,-13.077,-41.309,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.258,-41.287,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.17,-41.254,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.151,-41.288000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-16,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,17,0.5,1.0,-12.508,-41.446000000000005,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,15,0.0,1.0,-12.466,-41.406000000000006,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-15,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,22,0.0,1.0,-12.710999999999999,-41.506,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,1.0,-12.497,-41.477,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.183,-41.272,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,13,0.0,1.0,-13.167,-41.275,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.475999999999999,-41.443999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,6,0.0,0.9,-13.270999999999999,-41.221000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-18,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,0,0.0,1.0,-12.664000000000001,-41.473,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-19,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,5,0.0,1.0,-12.995,-41.43,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.126,-41.372,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-16,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,17,0.5,1.0,-12.514000000000001,-41.425,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-12,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,1.0,-12.475,-41.422,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-13,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,13,0.0,1.0,-12.502,-41.473,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,10,0.0,1.0,-13.245999999999999,-41.245,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-14,AQUA_M-T,Brasil,BAHIA,LENCOIS,Caatinga,14,0.0,1.0,-12.501,-41.45,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-13,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,20,0.0,1.0,-12.792,-41.393,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-20,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.144,-41.321999999999996,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-16,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,7,0.0,1.0,-13.232000000000001,-41.218,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-20,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,3,0.1,1.0,-12.684000000000001,-41.449,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-20,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,3,0.1,1.0,-12.539000000000001,-41.51,,PARNA DA CHAPADA DA DIAMANTINA
2015-03-05,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,2,0.0,0.3,-12.890999999999998,-41.441,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-18,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,12,0.0,1.0,-13.19,-41.28,,PARNA DA CHAPADA DA DIAMANTINA
2015-09-13,AQUA_M-T,Brasil,BAHIA,ANDARAI,Caatinga,21,0.0,1.0,-12.780999999999999,-41.385,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-17,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.4,1.0,-13.061,-41.327,,PARNA DA CHAPADA DA DIAMANTINA
2015-01-21,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,6,2.7,1.0,-12.985999999999999,-41.412,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-11,AQUA_M-T,Brasil,BAHIA,IBICOARA,Caatinga,5,0.0,0.9,-13.272,-41.233000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-11-18,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,0,0.0,1.0,-12.675,-41.471000000000004,,PARNA DA CHAPADA DA DIAMANTINA
2015-12-09,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,3,0.0,0.8,-13.248,-41.278999999999996,,PARNA DA CHAPADA DA DIAMANTINA
