data,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2011-06-19,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,,,,-12.677999999999999,-41.522,,PARNA DA CHAPADA DA DIAMANTINA
2011-06-19,AQUA_M-T,Brasil,BAHIA,PALMEIRAS,Caatinga,,,,-12.687999999999999,-41.52,,PARNA DA CHAPADA DA DIAMANTINA
