data,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp,areaprotegida
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,23,0.4,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-07,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,14,0.0,1.0,-13.2397,-41.3132,2.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-M,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.159,-41.244,57.5,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8237,-41.4834,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8317,-41.4824,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8472,-41.4664,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,4.3,1.0,-13.1565,-41.2214,2.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.1989,-41.2344,13.4,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.15,-41.25,,PARNA DA CHAPADA DA DIAMANTINA
2018-11-18,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,6,0.0,1.0,-12.6409,-41.5114,11.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.4,1.0,-13.15,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1711,-41.2551,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8423,-41.4845,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8128,-41.4772,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,TERRA_M-M,Brasil,BAHIA,ITAETE,Caatinga,23,4.1,1.0,-13.163,-41.207,33.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.1752,-41.2682,6.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.1654,-41.2273,8.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.1695,-41.2697,6.1,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.8,-12.8149,-41.4394,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,4.0,1.0,-13.1634,-41.1989,4.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,24,0.2,1.0,-13.17,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.1615,-41.2519,11.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,MSG-03,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1826,-41.2098,0.9,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,0,0.7,1.0,-12.83,-41.46,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.3,1.0,-13.1675,-41.1998,31.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.173,-41.236999999999995,43.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-11-20,TERRA_M-M,Brasil,BAHIA,PALMEIRAS,Caatinga,8,0.0,0.9,-12.620999999999999,-41.523,6.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1892,-41.2634,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.164000000000001,-41.238,56.4,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.4,1.0,-13.1589,-41.2176,4.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.1844,-41.2323,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8413,-41.4671,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1559,-41.2408,1.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1745,-41.2096,9.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.165999999999999,-41.2446,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.171,-41.2272,16.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,23,0.0,1.0,-13.17,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.1832,-41.2669,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,22,0.6,1.0,-13.161,-41.246,73.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.18,-41.228,31.5,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8321,-41.4897,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,AQUA_M-T,Brasil,BAHIA,ITAETE,Caatinga,23,0.0,1.0,-13.179,-41.208,51.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,4.6,1.0,-13.1536,-41.2639,3.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1754,-41.2174,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.5,1.0,-13.155999999999999,-41.2633,12.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,23,0.4,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,23,0.4,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1856,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-02-21,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.1,1.0,-12.8767,-41.43600000000001,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1885,-41.2363,,PARNA DA CHAPADA DA DIAMANTINA
2018-02-24,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.7928,-41.481,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.1998,-41.2391,8.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1765,-41.2245,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,24,0.2,1.0,-13.17,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.6,1.0,-13.1597,-41.2462,1.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.6,1.0,-13.195,-41.2457,8.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.192,-41.232,332.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1769,-41.2299,16.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-08,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,15,0.0,1.0,-13.24,-41.28,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1801,-41.2225,5.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,23,0.4,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,AQUA_M-M,Brasil,BAHIA,ITAETE,Caatinga,22,4.2,1.0,-13.152000000000001,-41.215,13.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.1717,-41.2585,1.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.4,1.0,-13.159,-41.218,14.4,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.9,1.0,-12.8493,-41.4757,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-01,NOAA-18,Brasil,BAHIA,ANDARAI,Caatinga,0,0.0,0.9,-12.7539,-41.4133,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1859,-41.2208,1.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-03,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8211,-41.477,,PARNA DA CHAPADA DA DIAMANTINA
2018-11-18,NOAA-18,Brasil,BAHIA,PALMEIRAS,Caatinga,6,0.0,0.7,-12.6424,-41.5339,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NOAA-18,Brasil,BAHIA,IBICOARA,Caatinga,27,0.0,1.0,-13.2832,-41.2227,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-07,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,15,0.0,1.0,-13.2347,-41.3165,2.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1608,-41.2573,5.9,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.1602,-41.2503,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.844000000000001,-41.4806,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1789,-41.2288,1.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1615,-41.2324,6.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.1667,-41.2268,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8417,-41.4671,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1721,-41.2372,57.4,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1795,-41.2257,1.5,PARNA DA CHAPADA DA DIAMANTINA
2018-03-03,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8114,-41.4795,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-12,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.2118,-41.2195,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-07-28,NPP-375,Brasil,BAHIA,ANDARAI,Caatinga,78,0.0,1.0,-12.7148,-41.3245,2.4,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.185,-41.2263,7.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-12,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.2215,-41.217,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.1745,-41.2763,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,AQUA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.841,-41.483999999999995,10.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,23,0.5,1.0,-13.1686,-41.2656,6.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.0,1.0,-13.1812,-41.2123,1.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1772,-41.2329,57.4,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,4.6,1.0,-13.1502,-41.2633,3.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,MSG-03,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.16,-41.26,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,TERRA_M-T,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.835,-41.471000000000004,25.7,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.3,1.0,-13.15,-41.2,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.4,1.0,-13.15,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-T,Brasil,BAHIA,ITAETE,Caatinga,23,0.4,1.0,-13.168,-41.216,45.3,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,0,0.8,1.0,-12.8413,-41.492,,PARNA DA CHAPADA DA DIAMANTINA
2018-11-19,NPP-375,Brasil,BAHIA,PALMEIRAS,Caatinga,7,0.0,0.9,-12.6274,-41.528999999999996,3.1,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.1964,-41.2429,3.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,TERRA_M-T,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.162,-41.251000000000005,65.0,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1725,-41.2401,41.8,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-03,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8087,-41.4778,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,26,0.4,1.0,-13.21,-41.21,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1741,-41.2064,9.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1722,-41.2621,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1548,-41.2277,7.4,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.5,1.0,-13.1548,-41.2577,12.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-16,AQUA_M-M,Brasil,BAHIA,ITAETE,Caatinga,22,4.1,1.0,-13.152000000000001,-41.21,9.2,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.1774,-41.2132,4.8,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1787,-41.2386,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-12,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.2101,-41.21,,PARNA DA CHAPADA DA DIAMANTINA
2018-02-14,METOP-B,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.8,-12.7381,-41.5092,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.3,1.0,-13.1685,-41.2048,17.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,23,0.0,1.0,-13.17,-41.19,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,24,0.4,1.0,-13.19,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,23,0.3,1.0,-13.1626,-41.2058,17.3,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,MSG-03,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.16,-41.21,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1837,-41.2214,16.6,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-13,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,22,0.0,1.0,-13.2042,-41.2196,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,MUCUGE,Caatinga,23,0.0,1.0,-13.2027,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,TERRA_M-M,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.821,-41.481,12.8,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,NPP-375,Brasil,BAHIA,ITAETE,Caatinga,22,0.6,1.0,-13.1598,-41.251999999999995,16.5,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-19,Brasil,BAHIA,ITAETE,Caatinga,21,0.0,1.0,-13.1734,-41.2267,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,NOAA-15,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.1798,-41.2457,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,ITAETE,Caatinga,22,0.0,1.0,-13.17,-41.22,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-05,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,0,0.7,1.0,-12.83,-41.46,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,0.9,-12.8317,-41.4927,,PARNA DA CHAPADA DA DIAMANTINA
2018-03-04,NPP-375,Brasil,BAHIA,MUCUGE,Caatinga,0,0.0,1.0,-12.8175,-41.4772,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-15,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,22,0.5,1.0,-13.17,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
2018-10-14,GOES-16,Brasil,BAHIA,MUCUGE,Caatinga,21,0.0,1.0,-13.19,-41.24,,PARNA DA CHAPADA DA DIAMANTINA
